id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-01173,Angelina del Bautista,León,2024-08-05,19,Estandar,23,47.4,3,68.1,6,1543.51,Si
NC-01174,Augusto Figueroa-Torrens,Zaragoza,2023-10-06,37,Basico,33,17.4,1,40.54,7,1837.97,No
NC-01175,Felipa Castellanos Guitart,Cantabria,2024-07-31,45,Estandar,23,64.5,1,60.73,8,2109.11,No
NC-01176,Erasmo Baños Ferrer,Ávila,2022-11-22,28,Estandar,43,28.2,3,56.09,5,3083.38,No
NC-01177,Julieta Sanjuan Moya,La Coruña,2023-01-11,21,Basico,42,10.7,1,23.54,9,1269.91,No
NC-01178,Mónica Encarnación Corominas Pastor,Girona,2025-10-29,32,Estandar,8,28.4,2,57.82,8,1146.33,No
NC-01179,Inés Domingo Acuña,Badajoz,2021-10-25,23,Basico,56,13.8,2,41.15,7,2823.12,No
NC-01180,Delia Giralt Rubio,Cuenca,2022-01-31,71,Premium,53,112.0,1,95.56,5,5031.11,Si
NC-01181,Sosimo Palomares-Cañizares,Tarragona,2024-06-01,66,Estandar,25,29.7,6,61.61,5,1556.36,Si
NC-01182,Valeria Tena Sevillano,Madrid,2025-03-16,47,Basico,16,19.5,3,24.96,7,708.02,No
NC-01183,Felisa Mayoral Torrens,Castellón,2022-07-07,73,Basico,48,15.1,5,29.34,5,1366.18,Si
NC-01184,Asunción de Bilbao,Girona,2023-06-22,55,Basico,36,10.6,5,33.37,4,1177.49,Si
NC-01185,Timoteo Chaves-Ferrándiz,Soria,2022-07-27,68,Estandar,47,22.5,0,57.78,8,3376.2,No
NC-01186,Quique Benito-Benet,Lugo,2026-04-29,74,Estandar,2,24.7,0,61.59,8,112.19,Si
NC-01187,Teobaldo Vendrell Anguita,La Rioja,2023-06-14,19,Estandar,37,,0,55.32,9,2712.13,No
NC-01188,Marina Quirós-Garcia,Valencia,2025-09-06,32,Basico,10,,5,22.68,4,198.95,Si
NC-01189,Leoncio Juliá Suarez,Girona,2023-09-27,28,Basico,33,20.4,2,37.65,7,1271.52,Si
NC-01190,Gervasio Poza Godoy,Asturias,2024-06-09,25,Basico,25,18.2,1,27.14,8,710.23,Si
NC-01191,Paula Manso-Cañete,Zaragoza,2024-07-25,43,Estandar,23,31.6,0,60.69,8,2161.18,No
NC-01192,Leyre Vicens Botella,Melilla,2021-12-10,68,Premium,55,98.2,3,97.07,5,6422.15,No
NC-01193,Filomena Vallés Alarcón,La Rioja,2026-04-13,62,Basico,3,21.6,0,23.84,9,416.05,No
NC-01194,Teobaldo de Vilaplana,Segovia,2023-10-27,61,Basico,32,22.5,3,37.5,7,1654.98,No
NC-01195,Jacinto Cuervo Escamilla,Madrid,2022-10-30,22,Estandar,44,36.9,7,55.86,2,2459.26,Si
NC-01196,Marcia Coll-Tomás,Lleida,2025-12-05,23,Premium,7,109.2,2,96.2,6,1824.74,No
NC-01197,Almudena Gilabert Torrent,Ourense,2022-06-06,43,Estandar,49,53.9,0,58.6,10,3534.96,No
NC-01198,Amílcar del Peiró,Zamora,2021-12-21,71,Premium,54,59.9,5,99.1,4,5362.19,Si
NC-01199,Alfonso de Villaverde,Cáceres,2025-04-08,21,Basico,15,13.0,1,38.02,7,1074.9,No
NC-01200,Gala Soria Sanz,Ceuta,2025-06-07,36,Basico,13,23.9,4,23.33,5,307.91,Si
