id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-01173,Angelina del Bautista,León,2023-06-24,19,Estandar,36,47.4,3,68.1,6,2428.81,Si
NC-01174,Augusto Figueroa-Torrens,Zaragoza,2022-10-27,37,Basico,44,17.4,1,40.54,7,2283.91,No
NC-01175,Felipa Castellanos Guitart,Cantabria,2023-12-31,45,Estandar,30,64.5,1,60.73,8,2534.22,No
NC-01176,Erasmo Baños Ferrer,Ávila,2023-08-15,28,Estandar,35,28.2,3,56.09,5,2634.66,No
NC-01177,Julieta Sanjuan Moya,La Coruña,2023-09-15,21,Basico,34,10.7,1,23.54,9,1081.59,No
NC-01178,Mónica Encarnación Corominas Pastor,Girona,2026-02-28,32,Estandar,4,28.4,2,57.82,8,915.05,No
NC-01179,Inés Domingo Acuña,Badajoz,2023-12-14,23,Basico,31,13.8,2,41.15,7,1300.57,Si
NC-01180,Delia Giralt Rubio,Cuenca,2026-05-16,71,Premium,2,112.0,1,95.56,5,157.55,Si
NC-01181,Sosimo Palomares-Cañizares,Tarragona,2025-08-16,66,Estandar,11,29.7,6,61.61,5,693.82,Si
NC-01182,Valeria Tena Sevillano,Madrid,2022-03-23,47,Basico,51,19.5,3,24.96,7,1581.62,No
NC-01183,Felisa Mayoral Torrens,Castellón,2022-02-20,73,Basico,52,15.1,5,29.34,5,1483.54,Si
NC-01184,Asunción de Bilbao,Girona,2025-01-22,55,Basico,17,10.6,5,33.37,4,543.46,Si
NC-01185,Timoteo Chaves-Ferrándiz,Soria,2022-02-24,68,Estandar,52,22.5,0,57.78,8,3665.1,No
NC-01186,Quique Benito-Benet,Lugo,2025-01-10,74,Estandar,18,24.7,0,61.59,8,1836.71,No
NC-01187,Teobaldo Vendrell Anguita,La Rioja,2025-10-27,19,Estandar,8,,0,55.32,9,1107.85,No
NC-01188,Marina Quirós-Garcia,Valencia,2022-02-03,32,Basico,53,,5,22.68,4,1174.19,Si
NC-01189,Leoncio Juliá Suarez,Girona,2022-07-26,28,Basico,47,20.4,2,37.65,7,2250.42,No
NC-01190,Gervasio Poza Godoy,Asturias,2023-11-14,25,Basico,32,18.2,1,27.14,8,900.21,Si
NC-01191,Paula Manso-Cañete,Zaragoza,2025-03-27,43,Estandar,15,31.6,0,60.69,8,1675.66,No
NC-01192,Leyre Vicens Botella,Melilla,2026-03-23,68,Premium,3,98.2,3,97.07,5,209.67,Si
NC-01193,Filomena Vallés Alarcón,La Rioja,2023-05-08,62,Basico,38,21.6,0,23.84,9,1250.45,No
NC-01194,Teobaldo de Vilaplana,Segovia,2026-04-06,61,Basico,3,22.5,3,37.5,7,567.48,No
NC-01195,Jacinto Cuervo Escamilla,Madrid,2024-07-06,22,Estandar,24,36.9,7,55.86,2,1342.06,Si
NC-01196,Marcia Coll-Tomás,Lleida,2023-07-19,23,Premium,36,109.2,2,96.2,6,4614.54,No
NC-01197,Almudena Gilabert Torrent,Ourense,2022-02-08,43,Estandar,53,53.9,0,58.6,10,3769.36,No
NC-01198,Amílcar del Peiró,Zamora,2024-05-12,71,Premium,26,59.9,5,99.1,4,2587.39,Si
NC-01199,Alfonso de Villaverde,Cáceres,2021-09-14,21,Basico,58,13.0,1,38.02,7,2709.76,No
NC-01200,Gala Soria Sanz,Ceuta,2022-04-09,36,Basico,51,23.9,4,23.33,5,1474.41,No
